SALES,Quantity_sold,Cost_of_sales,Month_NAME,Year_NAME,Day_NAME,Average_Unit_Price,Gross_profit,Total_sales,Total_units_sold,Total_cost_sale
55166.22656,1399,53436.89844,Oct,2015,Monday,39.4326137,-1729.328125,,,
42054.67969,1067,40736.15234,Oct,2015,Tuesday,39.41394535,-1318.527344,,,
53678.17969,1361,51999.85938,Oct,2015,Wednesday,39.44024959,-1678.320313,,,
55930.16797,1419,54177.69141,Oct,2015,Thursday,39.41519941,-1752.476563,,,
185771,5042,192527.0156,Oct,2015,Friday,36.84470448,6756.015625,,,
253116.9063,6872,262409.5625,Oct,2015,Saturday,36.83307716,9292.65625,,,
118618.4531,3218,122915.2656,Oct,2015,Sunday,36.8609239,4296.8125,,,
123320.7813,3347,128133.7813,Oct,2015,Monday,36.84516918,4813,,,
117051.2734,3177,122175,Oct,2015,Tuesday,36.84333442,5123.726563,,,
159299.9844,4532,174699.0781,Oct,2015,Wednesday,35.15004068,15399.09375,,,
119047.4063,3231,124349.2656,Oct,2015,Thursday,36.84537488,5301.859375,,,
285081.9688,7731,297627.6875,Oct,2015,Friday,36.87517381,12545.71875,,,
391656.2188,11148,429832.8438,Oct,2015,Saturday,35.13242005,38176.625,,,
274814.7813,7459,287978.1875,Nov,2015,Sunday,36.84338132,13163.40625,,,
269555.0313,7316,281915.1875,Nov,2015,Monday,36.84459148,12360.15625,,,
192001.0313,5211,201125.7813,Nov,2015,Tuesday,36.84533319,9124.75,,,
201367.7813,5731,220580,Nov,2015,Wednesday,35.1365872,19212.21875,,,
111874.5625,3036,116637.0313,Nov,2015,Thursday,36.84932889,4762.46875,,,
214540.3281,5822,223738.4375,Nov,2015,Friday,36.84993613,9198.109375,,,
280264.25,7987,306935.1563,Nov,2015,Saturday,35.09005259,26670.90625,,,
134136.7344,3640,140236.2969,Nov,2015,Sunday,36.8507512,6099.5625,,,
94243.46875,2338,89949.30469,Nov,2015,Monday,40.30943916,-4294.164063,,,
131436.2031,3744,143823.3906,Nov,2015,Tuesday,35.10582348,12387.1875,,,
147893.9375,4216,161665.5938,Nov,2015,Wednesday,35.07920719,13771.65625,,,
140238.3906,4000,153481.4531,Nov,2015,Thursday,35.05959766,13243.0625,,,
358183.7813,10204,391310.3125,Nov,2015,Friday,35.10229138,33126.53125,,,
377937.125,10769,413010.2188,Nov,2015,Saturday,35.09491364,35073.09375,,,
168729.9688,4803,184673.4844,Nov,2015,Sunday,35.1301205,15943.51563,,,
177192.5625,5042,193615.2969,Nov,2015,Monday,35.14330871,16422.73438,,,
152368.75,4342,166625.3594,Nov,2015,Tuesday,35.09183556,14256.60938,,,
147471.8125,4202,161402.9219,Nov,2015,Wednesday,35.09562411,13931.10938,,,
145697.1563,4151,159317.6094,Nov,2015,Thursday,35.09929083,13620.45313,,,
301034,8567,328965.1563,Nov,2015,Friday,35.13878837,27931.15625,,,
309518.0625,8811,338720.0313,Nov,2015,Saturday,35.12859636,29201.96875,,,
152504.625,4345,167600.6563,Nov,2015,Sunday,35.09887802,15096.03125,,,
79711.58594,1937,74375.78906,Nov,2015,Monday,41.1520836,-5335.796875,,,
111021.3828,3160,121456.5234,Nov,2015,Tuesday,35.13334899,10435.14063,,,
243161.2656,6924,266054.375,Nov,2015,Wednesday,35.11861144,22893.10938,,,
311443.1875,9273,355343.875,Nov,2015,Thursday,33.58602259,43900.6875,,,
375876,11257,431325.6875,Nov,2015,Friday,33.39042374,55449.6875,,,
434639.6563,13019,498895.625,Nov,2015,Saturday,33.38502621,64255.96875,,,
238637.8125,7139,274093.5625,Nov,2015,Sunday,33.42734452,35455.75,,,
260653.6719,7423,283981.1563,Nov,2015,Monday,35.11433004,23327.48438,,,
262394.7813,7474,285838.5625,Dec,2015,Tuesday,35.10767745,23443.78125,,,
248437.7188,7056,269807.625,Dec,2015,Wednesday,35.20942726,21369.90625,,,
201048.8281,5732,219110.3906,Dec,2015,Thursday,35.074813,18061.5625,,,
317690.75,9038,345449.5313,Dec,2015,Friday,35.15055875,27758.78125,,,
378527.875,10737,410385.0313,Dec,2015,Saturday,35.25452873,31857.15625,,,
195425.3906,5505,210461.3906,Dec,2015,Sunday,35.49961683,15036,,,
90441.60156,2198,83999.59375,Dec,2015,Monday,41.14722546,-6442.007813,,,
117649,3190,121640.3828,Dec,2015,Tuesday,36.88056426,3991.382813,,,
141285.3906,3814,145443.0469,Dec,2015,Wednesday,37.04388847,4157.65625,,,
133183.6875,3610,137725.875,Dec,2015,Thursday,36.89298823,4542.1875,,,
229672.25,6227,237672.0156,Dec,2015,Friday,36.88329051,7999.765625,,,
333488.8125,9422,359621.0625,Dec,2015,Saturday,35.3946946,26132.25,,,
185422.8906,5014,191390.4063,Dec,2015,Sunday,36.98103124,5967.515625,,,
173833.1406,4715,179871.0469,Dec,2015,Monday,36.86811042,6037.90625,,,
220271.7188,6212,237123.3438,Dec,2015,Tuesday,35.45906612,16851.625,,,
234468.0781,6585,251493.9063,Dec,2015,Wednesday,35.60639,17025.82813,,,
213778.1406,6051,230994.3594,Dec,2015,Thursday,35.32939029,17216.21875,,,
273563,7750,295854.5625,Dec,2015,Friday,35.29845161,22291.5625,,,
337506.7813,9490,362223.1563,Dec,2015,Saturday,35.56446589,24716.375,,,
155312.7813,4382,167421.9688,Dec,2015,Sunday,35.44335492,12109.1875,,,
289243.375,8196,312784.9688,Dec,2015,Monday,35.29079734,23541.59375,,,
313125.3438,8863,338299.625,Dec,2015,Tuesday,35.32949834,25174.28125,,,
268330.4063,6534,249584.2188,Dec,2015,Wednesday,41.06679006,-18746.1875,,,
392228.125,9540,364396.1875,Dec,2015,Thursday,41.11405922,-27831.9375,,,
133728.9844,3256,124363.5547,Dec,2015,Friday,41.0715554,-9365.429688,,,
82778.44531,2013,76876.49219,Dec,2015,Saturday,41.12193011,-5901.953125,,,
69522.83594,1692,64616.07813,Dec,2015,Sunday,41.08914654,-4906.757813,,,
133021.2656,3234,123500.7891,Dec,2015,Monday,41.13211677,-9520.476563,,,
161267.5156,4592,175378.1406,Dec,2015,Tuesday,35.1192325,14110.625,,,
208583.2188,5945,227060.2656,Dec,2015,Wednesday,35.08548675,18477.04688,,,
325457.5313,9266,353929.75,Dec,2015,Thursday,35.12384322,28472.21875,,,
111650.2422,3179,121448.2813,Jan,2016,Friday,35.12118345,9798.039063,,,
262421.2813,7479,285675.8438,Jan,2016,Saturday,35.08774987,23254.5625,,,
164527.5313,4694,179308.9531,Jan,2016,Sunday,35.05060316,14781.42188,,,
274990.1563,7843,299576.25,Jan,2016,Monday,35.0618585,24586.09375,,,
215737.8438,6150,234642.0781,Jan,2016,Tuesday,35.07932419,18904.23438,,,
98646.98438,2401,91610.5625,Jan,2016,Wednesday,41.08579108,-7036.421875,,,
74401.21875,1808,68988.85938,Jan,2016,Thursday,41.15111657,-5412.359375,,,
106592.3438,2594,99021.67969,Jan,2016,Friday,41.09188271,-7570.664063,,,
134629.6563,3274,124963.4688,Jan,2016,Saturday,41.12084797,-9666.1875,,,
90773.65625,2207,84299.28906,Jan,2016,Sunday,41.12988502,-6474.367188,,,
121373.0703,2949,112550.4297,Jan,2016,Monday,41.15736531,-8822.640625,,,
99445.55469,2417,92226.51563,Jan,2016,Tuesday,41.14420963,-7219.039063,,,
67587.54688,1644,62760.35547,Jan,2016,Wednesday,41.11164652,-4827.191406,,,
61685.93359,1499,57191.4375,Jan,2016,Thursday,41.15138999,-4494.496094,,,
150006.9375,3648,139244.8906,Jan,2016,Friday,41.12032278,-10762.04688,,,
191287.3594,4652,177577.2813,Jan,2016,Saturday,41.11938078,-13710.07813,,,
92595.46094,2252,86018.1875,Jan,2016,Sunday,41.11698976,-6577.273438,,,
96947.05469,2357,89961.35938,Jan,2016,Monday,41.13154632,-6985.695313,,,
70512.89063,1715,65453.27734,Jan,2016,Tuesday,41.11538812,-5059.613281,,,
159590.4844,4776,182351.1406,Jan,2016,Wednesday,33.41509304,22760.65625,,,
67046.27344,1628,61894.26172,Jan,2016,Thursday,41.18321464,-5152.011719,,,
266949.25,7806,294322.9375,Jan,2016,Friday,34.1979567,27373.6875,,,
315272.2188,9210,346093.0625,Jan,2016,Saturday,34.23151126,30820.84375,,,
149138.9219,4351,163505.7188,Jan,2016,Sunday,34.27692987,14366.79688,,,
215171.0313,6278,234621.5938,Jan,2016,Monday,34.27381829,19450.5625,,,
205197.8906,5992,221931.5781,Jan,2016,Tuesday,34.24530885,16733.6875,,,
214452.25,6265,231730.2344,Jan,2016,Wednesday,34.2302075,17277.98438,,,
195767.9688,5723,210639.8438,Jan,2016,Thursday,34.20722851,14871.875,,,
397984.3438,11900,437198.9375,Jan,2016,Friday,33.4440625,39214.59375,,,
512603.0938,15345,561872.1875,Jan,2016,Saturday,33.40521953,49269.09375,,,
218104.0625,6525,238662.1875,Jan,2016,Sunday,33.42590996,20558.125,,,
339004.3438,10153,371177.1875,Feb,2016,Monday,33.38957389,32172.84375,,,
278116.375,8116,295645.625,Feb,2016,Tuesday,34.26766572,17529.25,,,
264159.3125,7712,280392.2813,Feb,2016,Wednesday,34.25302289,16232.96875,,,
197778.1406,5759,209372.2969,Feb,2016,Thursday,34.34244498,11594.15625,,,
325749,9501,345287.8125,Feb,2016,Friday,34.28575939,19538.8125,,,
371561.9688,10840,393884.4375,Feb,2016,Saturday,34.27693439,22322.46875,,,
174581.6719,5089,185040.8125,Feb,2016,Sunday,34.30569304,10459.14063,,,
208489.375,6087,221372.8438,Feb,2016,Monday,34.25158124,12883.46875,,,
84495.16406,2053,74682.26563,Feb,2016,Tuesday,41.15692356,-9812.898438,,,
76661.25,1825,66379.5625,Feb,2016,Wednesday,42.00616438,-10281.6875,,,
64034.94141,1525,55491.33984,Feb,2016,Thursday,41.99012551,-8543.601563,,,
148839.9688,3542,129583.4922,Feb,2016,Friday,42.02144798,-19256.47656,,,
172541.5156,4105,150538.9844,Feb,2016,Saturday,42.03203791,-22002.53125,,,
87991.66406,2094,76378.50781,Feb,2016,Sunday,42.02085199,-11613.15625,,,
123445.3828,2940,108669.2266,Feb,2016,Monday,41.98822545,-14776.15625,,,
77344.69531,1841,68269.25,Feb,2016,Tuesday,42.01232771,-9075.445313,,,
158963.0313,4529,167521.5313,Feb,2016,Wednesday,35.09892498,8558.5,,,
69598.07031,1658,61492.96875,Feb,2016,Thursday,41.97712323,-8105.101563,,,
161275.6094,3841,143446.3594,Feb,2016,Friday,41.98792225,-17829.25,,,
325215.0625,9260,345446,Feb,2016,Saturday,35.12041712,20230.9375,,,
96957.29688,2308,86455.49219,Feb,2016,Sunday,42.00922742,-10501.80469,,,
85224.47656,2028,75960.71875,Feb,2016,Monday,42.02390363,-9263.757813,,,
54612.87891,1301,49071.80078,Feb,2016,Tuesday,41.97761638,-5541.078125,,,
81530.60938,2213,81738.05469,Feb,2016,Wednesday,36.84166714,207.4453125,,,
160947.5313,4404,162597.5,Feb,2016,Thursday,36.54576096,1649.96875,,,
188736.25,4935,183103.2344,Feb,2016,Friday,38.24442756,-5633.015625,,,
215951.5156,5609,210032.7813,Feb,2016,Saturday,38.50089421,-5918.734375,,,
134995.8594,3452,129938.7031,Feb,2016,Sunday,39.10656413,-5057.15625,,,
163079.375,4270,160332.5938,Feb,2016,Monday,38.1918911,-2746.78125,,,
180828.6719,4719,182962.3438,Mar,2016,Tuesday,38.31927779,2133.671875,,,
171196.1719,4451,174428.6875,Mar,2016,Wednesday,38.46240662,3232.515625,,,
129719.0469,3364,131961.9375,Mar,2016,Thursday,38.56095329,2242.890625,,,
142127.6406,3665,144039.4063,Mar,2016,Friday,38.77971095,1911.765625,,,
152124.4063,3889,153377.5156,Mar,2016,Saturday,39.11658685,1253.109375,,,
74132.78906,1882,74332.28125,Mar,2016,Sunday,39.3904299,199.4921875,,,
91143.03125,2405,95167.53125,Mar,2016,Monday,37.89731029,4024.5,,,
60528.09375,1577,62342.88281,Mar,2016,Tuesday,38.38179692,1814.789063,,,
38340.60156,913,35918.33594,Mar,2016,Wednesday,41.99408714,-2422.265625,,,
37453.00781,892,35108.19922,Mar,2016,Thursday,41.98767692,-2344.808594,,,
77997.04688,1855,73051.67188,Mar,2016,Friday,42.04692554,-4945.375,,,
79752.28125,1897,74962.8125,Mar,2016,Saturday,42.04126581,-4789.46875,,,
37155.58984,883,34962.83203,Mar,2016,Sunday,42.0788107,-2192.757813,,,
45046.51172,1071,42368.04688,Mar,2016,Monday,42.06023503,-2678.464844,,,
55489.33203,1320,52263.05859,Mar,2016,Tuesday,42.03737275,-3226.273438,,,
41893.30469,997,39495.45703,Mar,2016,Wednesday,42.01936278,-2397.847656,,,
34348.50391,817,32292.83789,Mar,2016,Thursday,42.04223244,-2055.666016,,,
78276.82813,1866,73746.75781,Mar,2016,Friday,41.94899685,-4530.070313,,,
92851.40625,2211,87451.5625,Mar,2016,Saturday,41.99520862,-5399.84375,,,
54845.78906,1304,51625.51172,Mar,2016,Sunday,42.05965419,-3220.277344,,,
48037.80078,1143,45187.64063,Mar,2016,Monday,42.02782221,-2850.160156,,,
65905.72656,1573,62023.88281,Mar,2016,Tuesday,41.8981097,-3881.84375,,,
84870.05469,2065,81472.82813,Mar,2016,Wednesday,41.09930009,-3397.226563,,,
262459.5,6588,259298.4531,Mar,2016,Thursday,39.8390255,-3161.046875,,,
228124.3906,5652,222208.3438,Mar,2016,Friday,40.36171101,-5916.046875,,,
162929.4844,4103,161434.8125,Mar,2016,Saturday,39.70984265,-1494.671875,,,
58359.83203,1466,57681.57031,Mar,2016,Sunday,39.80888952,-678.2617188,,,
85605.32813,2162,85022.38281,Mar,2016,Monday,39.59543392,-582.9453125,,,
84836.41406,2155,84595.21875,Mar,2016,Tuesday,39.3672455,-241.1953125,,,
64308.91406,1746,68427.59375,Mar,2016,Wednesday,36.83213864,4118.679688,,,
131168.4844,3554,138589.0938,Mar,2016,Thursday,36.90728317,7420.609375,,,
232410.2031,6282,245358.625,Apr,2016,Friday,36.9962119,12948.42188,,,
195831.0938,5259,205442.8281,Apr,2016,Saturday,37.2373253,9611.734375,,,
90716.54688,2446,95543.13281,Apr,2016,Sunday,37.08771336,4826.585938,,,
131638.0156,3345,130700.1875,Apr,2016,Monday,39.35366685,-937.828125,,,
81910.875,2048,79969.50781,Apr,2016,Tuesday,39.99554443,-1941.367188,,,
54821.91016,1303,50800.00781,Apr,2016,Wednesday,42.07360718,-4021.902344,,,
155615.4219,4413,171592.125,Apr,2016,Thursday,35.26295533,15976.70313,,,
264086.9063,7494,291378.5938,Apr,2016,Friday,35.23977932,27291.6875,,,
272761.3125,7738,298164.4063,Apr,2016,Saturday,35.24958807,25403.09375,,,
104689.4297,2958,113609.3047,Apr,2016,Sunday,35.39196406,8919.875,,,
131170.5938,3713,142022.8125,Apr,2016,Monday,35.32738857,10852.21875,,,
123179.4922,3504,132714.9531,Apr,2016,Tuesday,35.15396467,9535.460938,,,
124431.0469,3534,132889.0625,Apr,2016,Wednesday,35.20969068,8458.015625,,,
162166.8438,4601,172225.6563,Apr,2016,Thursday,35.24599951,10058.8125,,,
354042.0313,10045,373200.3125,Apr,2016,Friday,35.24559793,19158.28125,,,
327352.25,9301,345338.625,Apr,2016,Saturday,35.19538222,17986.375,,,
164809.2969,4678,175167.4219,Apr,2016,Sunday,35.23071759,10358.125,,,
151157.7969,4294,159828.7656,Apr,2016,Monday,35.20209522,8670.96875,,,
126895.9375,3606,133726.2813,Apr,2016,Tuesday,35.19022116,6830.34375,,,
166395.4531,4838,179020.5469,Apr,2016,Wednesday,34.39343802,12625.09375,,,
167796.3594,4914,182485.0938,Apr,2016,Thursday,34.14659328,14688.73438,,,
351146.0313,10269,380098.1563,Apr,2016,Friday,34.19476397,28952.125,,,
420738.8125,12317,455415.3438,Apr,2016,Saturday,34.15919562,34676.53125,,,
186166.1563,5453,202391.1719,Apr,2016,Sunday,34.14013502,16225.01563,,,
251449.5313,7372,273255.0938,Apr,2016,Monday,34.10872643,21805.5625,,,
280321.8125,8211,302469.8438,Apr,2016,Tuesday,34.13978961,22148.03125,,,
313434.9375,9182,337931.125,Apr,2016,Wednesday,34.13580239,24496.1875,,,
257324.6094,7520,276852.1875,Apr,2016,Thursday,34.21869806,19527.57813,,,
455554.3438,13321,489215.0625,Apr,2016,Friday,34.19820912,33660.71875,,,
556865.1875,16276,598925.6875,Apr,2016,Saturday,34.21388471,42060.5,,,
354856.0313,10388,380511.1563,May,2016,Sunday,34.16018784,25655.125,,,
283284.5938,8298,304997.8438,May,2016,Monday,34.13890019,21713.25,,,
297500.6875,8717,319786.375,May,2016,Tuesday,34.12879288,22285.6875,,,
285968.5,8364,305507,May,2016,Wednesday,34.19039933,19538.5,,,
237946.625,6968,254527.4219,May,2016,Thursday,34.14848235,16580.79688,,,
340851.5,9973,364361.0313,May,2016,Friday,34.17742906,23509.53125,,,
388187.5938,11363,414644.625,May,2016,Saturday,34.16242135,26457.03125,,,
139178.9844,4074,148731.0938,May,2016,Sunday,34.16273549,9552.109375,,,
66400.30469,1579,57741.73828,May,2016,Monday,42.05212456,-8658.566406,,,
42723.52344,1016,37112.98438,May,2016,Tuesday,42.05071204,-5610.539063,,,
35014.39844,832,30393.74023,May,2016,Wednesday,42.08461351,-4620.658203,,,
27210.40625,647,23570.1582,May,2016,Thursday,42.05626932,-3640.248047,,,
79840.08594,1898,69078.71094,May,2016,Friday,42.06537721,-10761.375,,,
82484.44531,1961,71426.00781,May,2016,Saturday,42.06244024,-11058.4375,,,
51497.23828,1224,44611.94141,May,2016,Sunday,42.07290709,-6885.296875,,,
42871.83203,1019,37139.30859,May,2016,Monday,42.07245538,-5732.523438,,,
39104.64063,930,33890.35938,May,2016,Tuesday,42.04800067,-5214.28125,,,
34406.75,818,29884.33008,May,2016,Wednesday,42.06204156,-4522.419922,,,
39403.66016,937,34229.63281,May,2016,Thursday,42.0529991,-5174.027344,,,
96830.90625,2302,83926,May,2016,Friday,42.06381679,-12904.90625,,,
99380.39844,2363,86179.51563,May,2016,Saturday,42.05687619,-13200.88281,,,
61656.17969,1466,53463.73438,May,2016,Sunday,42.05742134,-8192.445313,,,
69163.55469,1644,59948.4375,May,2016,Monday,42.07028874,-9215.117188,,,
113112.8672,3224,117414.6953,May,2016,Tuesday,35.08463622,4301.828125,,,
253686.2969,7392,268974.5625,May,2016,Wednesday,34.31903367,15288.26563,,,
210305.2969,6138,223289.0781,May,2016,Thursday,34.26283755,12983.78125,,,
364087.4375,10624,386499.9063,May,2016,Friday,34.27027838,22412.46875,,,
397480.375,11590,421674.0938,May,2016,Saturday,34.29511432,24193.71875,,,
204028.1719,5959,216777.3125,May,2016,Sunday,34.23865949,12749.14063,,,
172797.9375,5048,183715.8125,May,2016,Monday,34.23097019,10917.875,,,
258970.6563,7542,274386,May,2016,Tuesday,34.33713289,15415.34375,,,
368789.5625,10761,391923.6563,Jun,2016,Wednesday,34.27093788,23134.09375,,,
278071.375,8120,295548.25,Jun,2016,Thursday,34.24524323,17476.875,,,
373959.375,10896,396324.1875,Jun,2016,Friday,34.32079433,22364.8125,,,
402057.25,11726,426466.125,Jun,2016,Saturday,34.28767269,24408.875,,,
205719.4531,6007,218408.1875,Jun,2016,Sunday,34.24662113,12688.73438,,,
177626.9531,5185,188629.75,Jun,2016,Monday,34.25785017,11002.79688,,,
70441.90625,1675,60910.75,Jun,2016,Tuesday,42.0548694,-9531.15625,,,
162923.8438,4765,173292.6875,Jun,2016,Wednesday,34.19178253,10368.84375,,,
138752.5313,3953,143791.4844,Jun,2016,Thursday,35.10056444,5038.953125,,,
252458.2656,7190,261502.375,Jun,2016,Friday,35.11241525,9044.109375,,,
293917.8438,8577,311853.5313,Jun,2016,Saturday,34.26814081,17935.6875,,,
138350.125,3943,143346.6719,Jun,2016,Sunday,35.08752853,4996.546875,,,
130067.2734,3707,134950.5625,Jun,2016,Monday,35.08693645,4883.289063,,,
107168.6641,3054,111173.1563,Jun,2016,Tuesday,35.0912456,4004.492188,,,
224030.5469,6541,237934.7344,Jun,2016,Wednesday,34.25019827,13904.1875,,,
201918.2188,5749,209095.5625,Jun,2016,Thursday,35.12232019,7177.34375,,,
329344.2813,9385,341253.3438,Jun,2016,Friday,35.09262453,11909.0625,,,
308642.9688,9012,327672.0313,Jun,2016,Saturday,34.2479992,19029.0625,,,
134472.4063,3831,139385.875,Jun,2016,Sunday,35.10112405,4913.46875,,,
143809.7188,4097,148953.9063,Jun,2016,Monday,35.10122498,5144.1875,,,
123252.1484,3509,127533.0078,Jun,2016,Tuesday,35.12457921,4280.859375,,,
40067.15234,953,34559.08594,Jun,2016,Wednesday,42.04318189,-5508.066406,,,
143752.7344,4305,155659.5313,Jun,2016,Thursday,33.39204051,11906.79688,,,
389904,11667,422372.5938,Jun,2016,Friday,33.41938802,32468.59375,,,
461280.7813,13793,498910.3438,Jun,2016,Saturday,33.44310746,37629.5625,,,
221578.7031,6641,240449.625,Jun,2016,Sunday,33.36526173,18870.92188,,,
253702.2188,7593,274426.0938,Jun,2016,Monday,33.41264569,20723.875,,,
200616.0781,6007,217104.5781,Jun,2016,Tuesday,33.3970498,16488.5,,,
211700.8125,6345,229023.8125,Jun,2016,Wednesday,33.36498227,17323,,,
282757.7188,8482,305894.1875,Jun,2016,Thursday,33.33620829,23136.46875,,,
479010.1563,14344,517742.1875,Jul,2016,Friday,33.39446153,38732.03125,,,
454543.2813,13609,490487.0313,Jul,2016,Saturday,33.40019702,35943.75,,,
242185.1875,7259,261534.9063,Jul,2016,Sunday,33.36343677,19349.71875,,,
281531.6875,8431,304052.4688,Jul,2016,Monday,33.39244307,22520.78125,,,
219363.2188,6577,237026.3438,Jul,2016,Tuesday,33.35308176,17663.125,,,
204005.5781,6098,219722.8906,Jul,2016,Wednesday,33.45450609,15717.3125,,,
69579.07031,1654,59598.91797,Jul,2016,Thursday,42.06715255,-9980.152344,,,
87184.74219,2073,74654.52344,Jul,2016,Friday,42.05728036,-12530.21875,,,
78700.4375,1871,67367.38281,Jul,2016,Saturday,42.06330171,-11333.05469,,,
39809.55859,946,34091.57031,Jul,2016,Sunday,42.08198583,-5717.988281,,,
45839.23828,1090,39231.19531,Jul,2016,Monday,42.05434705,-6608.042969,,,
36851.76563,876,31574.32617,Jul,2016,Tuesday,42.0682256,-5277.439453,,,
33225.67188,790,28489.08203,Jul,2016,Wednesday,42.0578125,-4736.589844,,,
30423.39063,723,26053.79688,Jul,2016,Thursday,42.07937846,-4369.59375,,,
80345.64063,1910,68788.09375,Jul,2016,Friday,42.06578043,-11557.54688,,,
95297.33594,2266,81655.85938,Jul,2016,Saturday,42.05531153,-13641.47656,,,
45324.05469,1078,38809.80859,Jul,2016,Sunday,42.04457763,-6514.246094,,,
51604.11719,1227,44222.78516,Jul,2016,Monday,42.05714522,-7381.332031,,,
37870.11719,900,32436.79688,Jul,2016,Tuesday,42.07790799,-5433.320313,,,
42723.52344,1016,36607.39063,Jul,2016,Wednesday,42.05071204,-6116.132813,,,
35169.91406,836,30133.31836,Jul,2016,Thursday,42.06927519,-5036.595703,,,
61148.20313,1454,52384.44922,Jul,2016,Friday,42.05516033,-8763.753906,,,
77171.70313,1835,66113.83594,Jul,2016,Saturday,42.05542405,-11057.86719,,,
40881.35547,972,35019.11328,Jul,2016,Sunday,42.05900768,-5862.242188,,,
43085.59375,1024,36887.36719,Jul,2016,Monday,42.07577515,-6198.226563,,,
43894.99219,1044,37604.66016,Jul,2016,Tuesday,42.04501167,-6290.332031,,,
67780.72656,1611,58196.14453,Jul,2016,Wednesday,42.07369743,-9584.582031,,,
51907.94141,1234,44544.62891,Jul,2016,Thursday,42.06478234,-7363.3125,,,
93508.63281,2223,80346.69531,Jul,2016,Friday,42.06416231,-13161.9375,,,
95343.59375,2267,81874.28906,Jul,2016,Saturday,42.05716531,-13469.30469,,,
59514.99219,1415,51145.40234,Jul,2016,Sunday,42.06006515,-8369.589844,,,
65133.96484,1548,55946.05469,Aug,2016,Monday,42.07620468,-9187.910156,,,
70641.25,1679,60629.55469,Aug,2016,Tuesday,42.07340679,-10011.69531,,,
48442.17188,1152,41610.78516,Aug,2016,Wednesday,42.05049642,-6831.386719,,,
46291.37109,1101,39783.35938,Aug,2016,Thursday,42.04484205,-6508.011719,,,
73453.14063,1746,63386.49219,Aug,2016,Friday,42.0693818,-10066.64844,,,
71508.89844,1700,61500.57422,Aug,2016,Saturday,42.0640579,-10008.32422,,,
30066.12695,715,25872.48828,Aug,2016,Sunday,42.05052721,-4193.638672,,,
37726.61719,897,32490.13672,Aug,2016,Monday,42.05865907,-5236.480469,,,
30831.69531,733,26577.08008,Aug,2016,Tuesday,42.06234013,-4254.615234,,,
146811.4531,4282,155135.625,Aug,2016,Wednesday,34.28572002,8324.171875,,,
99867.32813,2867,103826.7031,Aug,2016,Thursday,34.83338965,3959.375,,,
210664.8594,6082,220379.2813,Aug,2016,Friday,34.63743166,9714.421875,,,
266271.0313,7771,281658.4063,Aug,2016,Saturday,34.26470612,15387.375,,,
123084.0391,3576,129601.5234,Aug,2016,Sunday,34.41947401,6517.484375,,,
162727.5313,4649,168580.1719,Aug,2016,Monday,35.00269547,5852.640625,,,
114708.9453,3302,119758.0625,Aug,2016,Tuesday,34.73923238,5049.117188,,,
122318.9063,3536,128298.3438,Aug,2016,Wednesday,34.59245086,5979.4375,,,
112010.3438,3236,117374.1953,Aug,2016,Thursday,34.61382687,5363.851563,,,
229861.4688,6646,241090.1406,Aug,2016,Friday,34.58643827,11228.67188,,,
249981.25,7220,262145.1875,Aug,2016,Saturday,34.62344183,12163.9375,,,
136480.25,3958,143734.2344,Aug,2016,Sunday,34.48212481,7253.984375,,,
127369.8047,3672,133350.1563,Aug,2016,Monday,34.68676598,5980.351563,,,
43537.72656,1035,37649.38672,Aug,2016,Tuesday,42.06543629,-5888.339844,,,
120407.4141,3549,127699.4141,Aug,2016,Wednesday,33.92713837,7292,,,
226375.5469,6647,240429.6875,Aug,2016,Thursday,34.05679959,14054.14063,,,
337900.1875,9908,358772.25,Aug,2016,Friday,34.10377347,20872.0625,,,
355069.5313,10393,376755.5625,Aug,2016,Saturday,34.16429628,21686.03125,,,
153893.6875,4507,163401.3281,Aug,2016,Sunday,34.14548203,9507.640625,,,
159625.7344,4672,169479.1094,Aug,2016,Monday,34.16646712,9853.375,,,
133961.9688,3924,142299.9219,Aug,2016,Tuesday,34.13913577,8337.953125,,,
236305.1563,6918,250572.4531,Aug,2016,Wednesday,34.15801623,14267.29688,,,
313491.75,9183,333030.875,Sep,2016,Thursday,34.13827181,19539.125,,,
370355,10830,392493.0938,Sep,2016,Friday,34.19713758,22138.09375,,,
369091.0625,10800,391842.5,Sep,2016,Saturday,34.17509838,22751.4375,,,
209026.0156,6119,222163.7344,Sep,2016,Sunday,34.16015944,13137.71875,,,
228177.3125,6685,242589.5938,Sep,2016,Monday,34.13273186,14412.28125,,,
154494.7813,4519,164108.8281,Sep,2016,Tuesday,34.18782502,9614.046875,,,
50736.47266,1206,43830.19531,Sep,2016,Wednesday,42.07004366,-6906.277344,,,
43292.14844,1029,37391.67969,Sep,2016,Thursday,42.07205873,-5900.46875,,,
77335.92188,1917,69612.125,Sep,2016,Friday,40.3421606,-7723.796875,,,
85070.23438,2108,76591.85156,Sep,2016,Saturday,40.35589866,-8478.382813,,,
48831.66797,1211,44014.23047,Sep,2016,Sunday,40.32342524,-4817.4375,,,
52075.15625,1291,46884.14063,Sep,2016,Monday,40.33706913,-5191.015625,,,
30424.72656,755,27398.58789,Sep,2016,Tuesday,40.29765108,-3026.138672,,,
20495.11328,508,18375.05273,Sep,2016,Wednesday,40.34471118,-2120.060547,,,
40742.17188,1010,36464.76172,Sep,2016,Thursday,40.33878403,-4277.410156,,,
